Stop Cons.;distance;Total freight cost EUR;Total gross kg;Volume m3;Collection;Disp. dt.;Csee;City;Posta Code;CntryD;Type of transport;Forwarder;Incoterms
FAŁSZ;6812;1 202,28;3,18;34;DC Trosa;2020-08-25;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 867,60;263;7;DC Trosa;2020-08-25;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 116,50;3,47;5;DC Trosa;2020-08-25;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 360,10;0,33;3;DC Trosa;2020-08-25;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 409,65;0,33;11,23;DC Trosa;2020-08-25;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 463,24;24,92;43.23;DC Trosa;2020-08-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 380,40;35;33,3;DC Trosa;2020-08-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;4 948,92;203;21;DC Trosa;2020-08-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 522,50;54;34;DC Trosa;2020-08-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;7639,5;1 288,49;516;34;DC Trosa;2020-08-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;7639,5;2 877,55;1 923,00;1;DC Trosa;2020-08-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;1 055,60;0,15;43;DC Trosa;2020-08-21;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 603,70;0,53;32;DC Trosa;2020-08-21;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 046,02;293;43;DC Trosa;2020-08-21;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 507,36;0,87;22;DC Trosa;2020-08-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 875,50;4,6;34;DC Trosa;2020-08-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 075,90;3,92;45;DC Trosa;2020-08-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 316,30;2,19;6;DC Trosa;2020-08-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 283,83;1,83;66;DC Trosa;2020-08-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 481,90;33,22;7;DC Trosa;2020-08-19;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 096,20;366;6;DC Trosa;2020-08-19;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 276,84;39,2;5;MC Flen;2020-08-19;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 987,49;2,21;4;DC Trosa;2020-08-18;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 867,60;0,29;123;DC Trosa;2020-08-18;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;8 465,10;0,21;8;DC Trosa;2020-08-18;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 992,15;165;87;DC Trosa;2020-08-18;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 171,99;1,901;6;DC Trosa;2020-08-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 908,20;760;5;DC Trosa;2020-08-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 185,97;1,96;4;DC Trosa;2020-08-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;7639,5;1 365,38;832;6;DC Trosa;2020-08-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;7639,5;1 481,90;3 058,00;90;DC Trosa;2020-08-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;1 167,33;1,88;43;DC Trosa;2020-08-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 505,18;385;21;DC Trosa;2020-08-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 136,80;0,14;34;DC Trosa;2020-08-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 603,70;31,85;43;DC Trosa;2020-08-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 095,10;0,29;7;DC Trosa;2020-08-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;2 007,99;60;6;DC Trosa;2020-08-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 535,64;0,11;3;DC Trosa;2020-08-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 654,23;0,12;45;DC Trosa;2020-08-13;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 161,78;36;5;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 226,10;0,11;21;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 513,53;0,14;34;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;2 381,85;0,48;21;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 067,13;0,11;1;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;2 166,21;1,27;45;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 931,91;2,22;33;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;3 548,58;0,14;66;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 199,19;355;5;DC Trosa;2020-08-12;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 403,67;0,53;3;DC Trosa;2020-08-11;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 161,00;0,14;123;DC Trosa;2020-08-11;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;2 227,98;0,43;56;DC Trosa;2020-08-11;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 866,95;3,07;7;DC Trosa;2020-08-11;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 597,50;34;9;DC Trosa;2020-08-11;AB EXTON AMDC;EXTON,PA;19320;US;air;DHL;DAP
FAŁSZ;6812;1 016,01;14,05;5;DC Trosa;2020-08-11;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 466,08;9,15;21;DC Trosa;2020-08-11;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 041,06;198;21;DC Trosa;2020-08-11;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 274,00;0,29;43;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 248,82;13,63;34;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;6 058,60;22,71;45;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;2 486,00;0,3;66;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 249,00;0,26;3;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;2 173,60;0,13;56;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 502,60;395;87;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;7639,5;1 239,37;852;90;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;7639,5;1 131,90;191;5;DC Trosa;2020-08-10;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;1 221,00;107;21;DC Trosa;2020-08-07;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;2 970,00;2,75;21;DC Trosa;2020-08-07;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 489,40;352;33;DC Trosa;2020-08-07;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 388,20;0,17;7;DC Trosa;2020-08-07;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 249,60;0,28;6;DC Trosa;2020-08-06;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 106,60;133;5;DC Trosa;2020-08-06;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 438,80;5,38;34;DC Trosa;2020-08-05;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 071,40;310;33;DC Trosa;2020-08-05;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;1 348,60;0,4;5;DC Trosa;2020-08-05;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;49,14;6,23;3;DC Trosa;2020-08-04;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;998,07;402;11,23;DC Trosa;2020-08-04;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,31;0,7;43.23;DC Trosa;2020-08-03;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,11;0,4;23.45;DC Trosa;2020-08-03;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;335,37;146;33,3;DC Trosa;2020-08-03;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;31,82;2,85;21;DC Trosa;2020-08-03;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;7639,5;669,03;996;21;DC Trosa;2020-08-03;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;41,21;0,19;3;DC Trosa;2020-07-31;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;799,97;359;45;DC Trosa;2020-07-31;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;26,79;1,6;123;DC Trosa;2020-07-31;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;533,27;232;7;DC Trosa;2020-07-30;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,13;8;DC Trosa;2020-07-30;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;46,57;5,83;87;DC Trosa;2020-07-30;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;21,63;0,11;6;DC Trosa;2020-07-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;24,32;0,73;5;DC Trosa;2020-07-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;273,78;29,08;4;DC Trosa;2020-07-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 014,17;308;90;DC Trosa;2020-07-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,61;0,73;43;DC Trosa;2020-07-29;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;34,39;2,38;43;DC Trosa;2020-07-28;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;21,63;0,13;33;DC Trosa;2020-07-28;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;865,07;329;3;DC Trosa;2020-07-28;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;555,00;20,6;7;DC Trosa;2020-07-28;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;Scan Global Logistics;DAP
FAŁSZ;6812;73,02;7,06;9;DC Trosa;2020-07-27;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;667,67;186;9;DC Trosa;2020-07-27;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,81;1,43;6;DC Trosa;2020-07-27;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;7639,5;2 260,86;3 314,00;123;DC Trosa;2020-07-27;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;7639,5;628,68;1 757,00;66;DC Trosa;2020-07-27;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;7639,5;3 968,04;6 465,00;7;DC Trosa;2020-07-27;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;95,27;16,055;7;DC Trosa;2020-07-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;21,63;0,46;43.23;DC Trosa;2020-07-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;234,02;77;21;DC Trosa;2020-07-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;21,63;0,55;33;DC Trosa;2020-07-24;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 156,97;529;34;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,16;45;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,11;6;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,13;5;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,112;7;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,13;87;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;136,64;28,5;34;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;41,21;0,17;32;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,1;43;DC Trosa;2020-07-23;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;138,05;28,71;66;DC Trosa;2020-07-22;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;429,50;129;7;DC Trosa;2020-07-22;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;41,21;0,2;21;DC Trosa;2020-07-22;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;31,82;1,19;43;DC Trosa;2020-07-22;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;101,84;17,66;5;DC Trosa;2020-07-21;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;1 186,37;543;123;DC Trosa;2020-07-21;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;34,39;1,71;7;DC Trosa;2020-07-21;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;26,79;0,44;6;DC Trosa;2020-07-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;397,27;168;90;DC Trosa;2020-07-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;50,84;8,1;21;DC Trosa;2020-07-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;21,63;0,18;34;DC Trosa;2020-07-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;7639,5;230,70;263;34;DC Trosa;2020-07-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;7639,5;230,70;28;7;DC Trosa;2020-07-20;AB Greenwood AMDC;GREENWOOD, IN;46143;US;sea;DSV;CIF
FAŁSZ;6812;66,24;9,855;5;DC Trosa;2020-07-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;3 927,10;759;3;DC Trosa;2020-07-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DSV;Air
FAŁSZ;6812;147,58;33,845;56;DC Trosa;2020-07-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;429,50;163;87;DC Trosa;2020-07-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;21,63;0,24;5;DC Trosa;2020-07-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;21,63;0,8;33;DC Trosa;2020-07-17;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;51,49;5,06;7;DC Trosa;2020-07-16;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;21,63;0,69;6;DC Trosa;2020-07-16;AB EXTON AMDC;EXTON,PA;19320;US;air;DHL;DAP
FAŁSZ;6812;1 331,27;612;5;DC Trosa;2020-07-15;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;TNT;DAP
FAŁSZ;6812;998,71;296,25;7;DC Trosa;2020-07-15;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
FAŁSZ;6812;39,30;4,43;5;DC Trosa;2020-07-14;AB Greenwood AMDC;GREENWOOD, IN;46143;US;air;DHL;DAP
